alpha,beta,gamma,rho_norm,amp_baseline,amp_full
0.5,1.0,0.35,3.0,2.5,4.345
0.5,1.0,0.35,3.5,2.75,4.7524999999999995
0.5,1.0,0.35,4.0,3.0,5.16
0.5,1.0,0.35,4.5,3.25,5.567500000000001
0.5,1.0,0.35,5.0,3.5,5.9750000000000005
0.5,1.0,0.4,0.5,1.25,2.33
0.5,1.0,0.4,1.0,1.5,2.76
0.5,1.0,0.4,1.5,1.75,3.19
0.5,1.0,0.4,2.0,2.0,3.62
0.5,1.0,0.4,2.5,2.25,4.05
0.5,1.0,0.4,3.0,2.5,4.48
0.5,1.0,0.4,3.5,2.75,4.91
0.5,1.0,0.4,4.0,3.0,5.34
0.5,1.0,0.4,4.5,3.25,5.7700000000000005
0.5,1.0,0.4,5.0,3.5,6.2
0.5,1.0,0.45,0.5,1.25,2.3525
0.5,1.0,0.45,1.0,1.5,2.8049999999999997
0.5,1.0,0.45,1.5,1.75,3.2575
0.5,1.0,0.45,2.0,2.0,3.71
0.5,1.0,0.45,2.5,2.25,4.1625
0.5,1.0,0.45,3.0,2.5,4.615
0.5,1.0,0.45,3.5,2.75,5.0675
0.5,1.0,0.45,4.0,3.0,5.52
0.5,1.0,0.45,4.5,3.25,5.9725
0.5,1.0,0.45,5.0,3.5,6.425000000000001
0.5,1.0,0.5,0.5,1.25,2.375
0.5,1.0,0.5,1.0,1.5,2.85
0.5,1.0,0.5,1.5,1.75,3.325
0.5,1.0,0.5,2.0,2.0,3.8
0.5,1.0,0.5,2.5,2.25,4.275
0.5,1.0,0.5,3.0,2.5,4.75
0.5,1.0,0.5,3.5,2.75,5.225
0.5,1.0,0.5,4.0,3.0,5.7
0.5,1.0,0.5,4.5,3.25,6.175000000000001
0.5,1.0,0.5,5.0,3.5,6.65
0.6,0.0,0.0,0.5,1.3,1.3
0.6,0.0,0.0,1.0,1.6,1.6
0.6,0.0,0.0,1.5,1.9,1.9
0.6,0.0,0.0,2.0,2.2,2.2
0.6,0.0,0.0,2.5,2.5,2.5
0.6,0.0,0.0,3.0,2.8,2.8
0.6,0.0,0.0,3.5,3.1,3.1
0.6,0.0,0.0,4.0,3.4,3.4
0.6,0.0,0.0,4.5,3.6999999999999997,3.6999999999999997
0.6,0.0,0.0,5.0,4.0,4.0
0.6,0.0,0.05,0.5,1.3,1.3225
0.6,0.0,0.05,1.0,1.6,1.645
0.6,0.0,0.05,1.5,1.9,1.9675
0.6,0.0,0.05,2.0,2.2,2.29
0.6,0.0,0.05,2.5,2.5,2.6125
0.6,0.0,0.05,3.0,2.8,2.935
0.6,0.0,0.05,3.5,3.1,3.2575000000000003
0.6,0.0,0.05,4.0,3.4,3.58
0.6,0.0,0.05,4.5,3.6999999999999997,3.9025
0.6,0.0,0.05,5.0,4.0,4.225
0.6,0.0,0.1,0.5,1.3,1.345
0.6,0.0,0.1,1.0,1.6,1.6900000000000002
0.6,0.0,0.1,1.5,1.9,2.035
0.6,0.0,0.1,2.0,2.2,2.3800000000000003
0.6,0.0,0.1,2.5,2.5,2.725
0.6,0.0,0.1,3.0,2.8,3.07
0.6,0.0,0.1,3.5,3.1,3.415
0.6,0.0,0.1,4.0,3.4,3.76
0.6,0.0,0.1,4.5,3.6999999999999997,4.1049999999999995
0.6,0.0,0.1,5.0,4.0,4.45
0.6,0.0,0.15,0.5,1.3,1.3675000000000002
0.6,0.0,0.15,1.0,1.6,1.735
0.6,0.0,0.15,1.5,1.9,2.1025
0.6,0.0,0.15,2.0,2.2,2.47
0.6,0.0,0.15,2.5,2.5,2.8375
0.6,0.0,0.15,3.0,2.8,3.2049999999999996
0.6,0.0,0.15,3.5,3.1,3.5725000000000002
0.6,0.0,0.15,4.0,3.4,3.94
0.6,0.0,0.15,4.5,3.6999999999999997,4.307499999999999
0.6,0.0,0.15,5.0,4.0,4.675
0.6,0.0,0.2,0.5,1.3,1.3900000000000001
0.6,0.0,0.2,1.0,1.6,1.78
0.6,0.0,0.2,1.5,1.9,2.17
0.6,0.0,0.2,2.0,2.2,2.56
0.6,0.0,0.2,2.5,2.5,2.95
0.6,0.0,0.2,3.0,2.8,3.34
0.6,0.0,0.2,3.5,3.1,3.7300000000000004
0.6,0.0,0.2,4.0,3.4,4.12
0.6,0.0,0.2,4.5,3.6999999999999997,4.51
0.6,0.0,0.2,5.0,4.0,4.9
0.6,0.0,0.25,0.5,1.3,1.4125
0.6,0.0,0.25,1.0,1.6,1.8250000000000002
0.6,0.0,0.25,1.5,1.9,2.2375
0.6,0.0,0.25,2.0,2.2,2.6500000000000004
0.6,0.0,0.25,2.5,2.5,3.0625
0.6,0.0,0.25,3.0,2.8,3.4749999999999996
0.6,0.0,0.25,3.5,3.1,3.8875
0.6,0.0,0.25,4.0,3.4,4.3
0.6,0.0,0.25,4.5,3.6999999999999997,4.7124999999999995
0.6,0.0,0.25,5.0,4.0,5.125
0.6,0.0,0.3,0.5,1.3,1.435
0.6,0.0,0.3,1.0,1.6,1.87
0.6,0.0,0.3,1.5,1.9,2.3049999999999997
0.6,0.0,0.3,2.0,2.2,2.74
0.6,0.0,0.3,2.5,2.5,3.175
0.6,0.0,0.3,3.0,2.8,3.61
0.6,0.0,0.3,3.5,3.1,4.045
0.6,0.0,0.3,4.0,3.4,4.48
0.6,0.0,0.3,4.5,3.6999999999999997,4.914999999999999
0.6,0.0,0.3,5.0,4.0,5.35
0.6,0.0,0.35,0.5,1.3,1.4575
0.6,0.0,0.35,1.0,1.6,1.915
0.6,0.0,0.35,1.5,1.9,2.3724999999999996
0.6,0.0,0.35,2.0,2.2,2.83
0.6,0.0,0.35,2.5,2.5,3.2875
0.6,0.0,0.35,3.0,2.8,3.7449999999999997
0.6,0.0,0.35,3.5,3.1,4.2025
0.6,0.0,0.35,4.0,3.4,4.66
0.6,0.0,0.35,4.5,3.6999999999999997,5.1175
0.6,0.0,0.35,5.0,4.0,5.575
0.6,0.0,0.4,0.5,1.3,1.48
0.6,0.0,0.4,1.0,1.6,1.9600000000000002
0.6,0.0,0.4,1.5,1.9,2.44
0.6,0.0,0.4,2.0,2.2,2.9200000000000004
0.6,0.0,0.4,2.5,2.5,3.4
0.6,0.0,0.4,3.0,2.8,3.88
0.6,0.0,0.4,3.5,3.1,4.36
0.6,0.0,0.4,4.0,3.4,4.84
0.6,0.0,0.4,4.5,3.6999999999999997,5.32
0.6,0.0,0.4,5.0,4.0,5.8
0.6,0.0,0.45,0.5,1.3,1.5025
0.6,0.0,0.45,1.0,1.6,2.005
0.6,0.0,0.45,1.5,1.9,2.5075
0.6,0.0,0.45,2.0,2.2,3.0100000000000002
0.6,0.0,0.45,2.5,2.5,3.5125
0.6,0.0,0.45,3.0,2.8,4.015
0.6,0.0,0.45,3.5,3.1,4.5175
0.6,0.0,0.45,4.0,3.4,5.02
0.6,0.0,0.45,4.5,3.6999999999999997,5.5225
0.6,0.0,0.45,5.0,4.0,6.025
0.6,0.0,0.5,0.5,1.3,1.5250000000000001
0.6,0.0,0.5,1.0,1.6,2.0500000000000003
0.6,0.0,0.5,1.5,1.9,2.575
0.6,0.0,0.5,2.0,2.2,3.1
0.6,0.0,0.5,2.5,2.5,3.625
0.6,0.0,0.5,3.0,2.8,4.15
0.6,0.0,0.5,3.5,3.1,4.675
0.6,0.0,0.5,4.0,3.4,5.2
0.6,0.0,0.5,4.5,3.6999999999999997,5.725
0.6,0.0,0.5,5.0,4.0,6.25
0.6,0.1,0.0,0.5,1.3,1.3900000000000001
0.6,0.1,0.0,1.0,1.6,1.6900000000000002
0.6,0.1,0.0,1.5,1.9,1.99
0.6,0.1,0.0,2.0,2.2,2.29
0.6,0.1,0.0,2.5,2.5,2.59
0.6,0.1,0.0,3.0,2.8,2.8899999999999997
0.6,0.1,0.0,3.5,3.1,3.19
0.6,0.1,0.0,4.0,3.4,3.4899999999999998
0.6,0.1,0.0,4.5,3.6999999999999997,3.7899999999999996
0.6,0.1,0.0,5.0,4.0,4.09
0.6,0.1,0.05,0.5,1.3,1.4125
0.6,0.1,0.05,1.0,1.6,1.735
0.6,0.1,0.05,1.5,1.9,2.0575
0.6,0.1,0.05,2.0,2.2,2.38
0.6,0.1,0.05,2.5,2.5,2.7024999999999997
0.6,0.1,0.05,3.0,2.8,3.025
0.6,0.1,0.05,3.5,3.1,3.3475
0.6,0.1,0.05,4.0,3.4,3.67
0.6,0.1,0.05,4.5,3.6999999999999997,3.9924999999999997
0.6,0.1,0.05,5.0,4.0,4.3149999999999995
0.6,0.1,0.1,0.5,1.3,1.435
0.6,0.1,0.1,1.0,1.6,1.7800000000000002
0.6,0.1,0.1,1.5,1.9,2.125
0.6,0.1,0.1,2.0,2.2,2.47
0.6,0.1,0.1,2.5,2.5,2.815
0.6,0.1,0.1,3.0,2.8,3.1599999999999997
0.6,0.1,0.1,3.5,3.1,3.505
0.6,0.1,0.1,4.0,3.4,3.8499999999999996
0.6,0.1,0.1,4.5,3.6999999999999997,4.194999999999999
0.6,0.1,0.1,5.0,4.0,4.54
0.6,0.1,0.15,0.5,1.3,1.4575
0.6,0.1,0.15,1.0,1.6,1.8250000000000002
0.6,0.1,0.15,1.5,1.9,2.1925
0.6,0.1,0.15,2.0,2.2,2.56
0.6,0.1,0.15,2.5,2.5,2.9274999999999998
0.6,0.1,0.15,3.0,2.8,3.2949999999999995
0.6,0.1,0.15,3.5,3.1,3.6625
0.6,0.1,0.15,4.0,3.4,4.029999999999999
0.6,0.1,0.15,4.5,3.6999999999999997,4.397499999999999
0.6,0.1,0.15,5.0,4.0,4.765
0.6,0.1,0.2,0.5,1.3,1.4800000000000002
0.6,0.1,0.2,1.0,1.6,1.87
0.6,0.1,0.2,1.5,1.9,2.2600000000000002
0.6,0.1,0.2,2.0,2.2,2.65
0.6,0.1,0.2,2.5,2.5,3.04
0.6,0.1,0.2,3.0,2.8,3.4299999999999997
0.6,0.1,0.2,3.5,3.1,3.8200000000000003
0.6,0.1,0.2,4.0,3.4,4.21
0.6,0.1,0.2,4.5,3.6999999999999997,4.6
0.6,0.1,0.2,5.0,4.0,4.99
0.6,0.1,0.25,0.5,1.3,1.5025000000000002
0.6,0.1,0.25,1.0,1.6,1.9150000000000003
0.6,0.1,0.25,1.5,1.9,2.3275
0.6,0.1,0.25,2.0,2.2,2.74
0.6,0.1,0.25,2.5,2.5,3.1525
0.6,0.1,0.25,3.0,2.8,3.5649999999999995
0.6,0.1,0.25,3.5,3.1,3.9775
0.6,0.1,0.25,4.0,3.4,4.39
0.6,0.1,0.25,4.5,3.6999999999999997,4.802499999999999
0.6,0.1,0.25,5.0,4.0,5.215
0.6,0.1,0.3,0.5,1.3,1.5250000000000001
0.6,0.1,0.3,1.0,1.6,1.9600000000000002
0.6,0.1,0.3,1.5,1.9,2.395
0.6,0.1,0.3,2.0,2.2,2.83
0.6,0.1,0.3,2.5,2.5,3.2649999999999997
0.6,0.1,0.3,3.0,2.8,3.6999999999999997
0.6,0.1,0.3,3.5,3.1,4.135
0.6,0.1,0.3,4.0,3.4,4.57
0.6,0.1,0.3,4.5,3.6999999999999997,5.004999999999999
0.6,0.1,0.3,5.0,4.0,5.4399999999999995
0.6,0.1,0.35,0.5,1.3,1.5475
0.6,0.1,0.35,1.0,1.6,2.0050000000000003
0.6,0.1,0.35,1.5,1.9,2.4625
0.6,0.1,0.35,2.0,2.2,2.92
0.6,0.1,0.35,2.5,2.5,3.3775
0.6,0.1,0.35,3.0,2.8,3.8349999999999995
0.6,0.1,0.35,3.5,3.1,4.2924999999999995
0.6,0.1,0.35,4.0,3.4,4.75
0.6,0.1,0.35,4.5,3.6999999999999997,5.2075
0.6,0.1,0.35,5.0,4.0,5.665
0.6,0.1,0.4,0.5,1.3,1.57
0.6,0.1,0.4,1.0,1.6,2.0500000000000003
0.6,0.1,0.4,1.5,1.9,2.5300000000000002
0.6,0.1,0.4,2.0,2.2,3.0100000000000002
0.6,0.1,0.4,2.5,2.5,3.4899999999999998
0.6,0.1,0.4,3.0,2.8,3.9699999999999998
0.6,0.1,0.4,3.5,3.1,4.45
0.6,0.1,0.4,4.0,3.4,4.93
0.6,0.1,0.4,4.5,3.6999999999999997,5.41
0.6,0.1,0.4,5.0,4.0,5.89
0.6,0.1,0.45,0.5,1.3,1.5925000000000002
0.6,0.1,0.45,1.0,1.6,2.095
0.6,0.1,0.45,1.5,1.9,2.5975
0.6,0.1,0.45,2.0,2.2,3.1
0.6,0.1,0.45,2.5,2.5,3.6025
0.6,0.1,0.45,3.0,2.8,4.1049999999999995
0.6,0.1,0.45,3.5,3.1,4.6075
0.6,0.1,0.45,4.0,3.4,5.109999999999999
0.6,0.1,0.45,4.5,3.6999999999999997,5.6125
0.6,0.1,0.45,5.0,4.0,6.115
0.6,0.1,0.5,0.5,1.3,1.6150000000000002
0.6,0.1,0.5,1.0,1.6,2.14
0.6,0.1,0.5,1.5,1.9,2.665
0.6,0.1,0.5,2.0,2.2,3.19
0.6,0.1,0.5,2.5,2.5,3.715
0.6,0.1,0.5,3.0,2.8,4.24
0.6,0.1,0.5,3.5,3.1,4.765
0.6,0.1,0.5,4.0,3.4,5.29
0.6,0.1,0.5,4.5,3.6999999999999997,5.8149999999999995
0.6,0.1,0.5,5.0,4.0,6.34
0.6,0.2,0.0,0.5,1.3,1.48
0.6,0.2,0.0,1.0,1.6,1.78
0.6,0.2,0.0,1.5,1.9,2.08
0.6,0.2,0.0,2.0,2.2,2.3800000000000003
0.6,0.2,0.0,2.5,2.5,2.68
0.6,0.2,0.0,3.0,2.8,2.98
0.6,0.2,0.0,3.5,3.1,3.2800000000000002
0.6,0.2,0.0,4.0,3.4,3.58
0.6,0.2,0.0,4.5,3.6999999999999997,3.88
0.6,0.2,0.0,5.0,4.0,4.18
0.6,0.2,0.05,0.5,1.3,1.5025
0.6,0.2,0.05,1.0,1.6,1.825
0.6,0.2,0.05,1.5,1.9,2.1475
0.6,0.2,0.05,2.0,2.2,2.47
0.6,0.2,0.05,2.5,2.5,2.7925
0.6,0.2,0.05,3.0,2.8,3.115
0.6,0.2,0.05,3.5,3.1,3.4375000000000004
0.6,0.2,0.05,4.0,3.4,3.7600000000000002
0.6,0.2,0.05,4.5,3.6999999999999997,4.0825
0.6,0.2,0.05,5.0,4.0,4.404999999999999
0.6,0.2,0.1,0.5,1.3,1.525
0.6,0.2,0.1,1.0,1.6,1.87
0.6,0.2,0.1,1.5,1.9,2.2150000000000003
0.6,0.2,0.1,2.0,2.2,2.5600000000000005
0.6,0.2,0.1,2.5,2.5,2.9050000000000002
0.6,0.2,0.1,3.0,2.8,3.25
0.6,0.2,0.1,3.5,3.1,3.595
0.6,0.2,0.1,4.0,3.4,3.94
0.6,0.2,0.1,4.5,3.6999999999999997,4.285
0.6,0.2,0.1,5.0,4.0,4.63
0.6,0.2,0.15,0.5,1.3,1.5474999999999999
0.6,0.2,0.15,1.0,1.6,1.915
0.6,0.2,0.15,1.5,1.9,2.2825
0.6,0.2,0.15,2.0,2.2,2.6500000000000004
0.6,0.2,0.15,2.5,2.5,3.0175
0.6,0.2,0.15,3.0,2.8,3.385
0.6,0.2,0.15,3.5,3.1,3.7525000000000004
0.6,0.2,0.15,4.0,3.4,4.12
0.6,0.2,0.15,4.5,3.6999999999999997,4.4875
0.6,0.2,0.15,5.0,4.0,4.8549999999999995
0.6,0.2,0.2,0.5,1.3,1.57
0.6,0.2,0.2,1.0,1.6,1.96
0.6,0.2,0.2,1.5,1.9,2.35
0.6,0.2,0.2,2.0,2.2,2.74
0.6,0.2,0.2,2.5,2.5,3.1300000000000003
0.6,0.2,0.2,3.0,2.8,3.52
0.6,0.2,0.2,3.5,3.1,3.91
0.6,0.2,0.2,4.0,3.4,4.3
0.6,0.2,0.2,4.5,3.6999999999999997,4.6899999999999995
0.6,0.2,0.2,5.0,4.0,5.08
0.6,0.2,0.25,0.5,1.3,1.5925
0.6,0.2,0.25,1.0,1.6,2.005
0.6,0.2,0.25,1.5,1.9,2.4175
0.6,0.2,0.25,2.0,2.2,2.8300000000000005
0.6,0.2,0.25,2.5,2.5,3.2425
0.6,0.2,0.25,3.0,2.8,3.6550000000000002
0.6,0.2,0.25,3.5,3.1,4.0675
0.6,0.2,0.25,4.0,3.4,4.48
0.6,0.2,0.25,4.5,3.6999999999999997,4.8925
0.6,0.2,0.25,5.0,4.0,5.305
0.6,0.2,0.3,0.5,1.3,1.615
0.6,0.2,0.3,1.0,1.6,2.05
0.6,0.2,0.3,1.5,1.9,2.485
0.6,0.2,0.3,2.0,2.2,2.9200000000000004
0.6,0.2,0.3,2.5,2.5,3.3550000000000004
0.6,0.2,0.3,3.0,2.8,3.79
0.6,0.2,0.3,3.5,3.1,4.2250000000000005
0.6,0.2,0.3,4.0,3.4,4.66
0.6,0.2,0.3,4.5,3.6999999999999997,5.095
0.6,0.2,0.3,5.0,4.0,5.529999999999999
0.6,0.2,0.35,0.5,1.3,1.6375
0.6,0.2,0.35,1.0,1.6,2.095
0.6,0.2,0.35,1.5,1.9,2.5525
0.6,0.2,0.35,2.0,2.2,3.0100000000000002
0.6,0.2,0.35,2.5,2.5,3.4675000000000002
0.6,0.2,0.35,3.0,2.8,3.925
0.6,0.2,0.35,3.5,3.1,4.3825
0.6,0.2,0.35,4.0,3.4,4.84
0.6,0.2,0.35,4.5,3.6999999999999997,5.297499999999999
0.6,0.2,0.35,5.0,4.0,5.755
0.6,0.2,0.4,0.5,1.3,1.66
0.6,0.2,0.4,1.0,1.6,2.14
0.6,0.2,0.4,1.5,1.9,2.62
0.6,0.2,0.4,2.0,2.2,3.1000000000000005
0.6,0.2,0.4,2.5,2.5,3.58
0.6,0.2,0.4,3.0,2.8,4.0600000000000005
0.6,0.2,0.4,3.5,3.1,4.540000000000001
0.6,0.2,0.4,4.0,3.4,5.0200000000000005
0.6,0.2,0.4,4.5,3.6999999999999997,5.5
0.6,0.2,0.4,5.0,4.0,5.9799999999999995
0.6,0.2,0.45,0.5,1.3,1.6825
0.6,0.2,0.45,1.0,1.6,2.185
0.6,0.2,0.45,1.5,1.9,2.6875
0.6,0.2,0.45,2.0,2.2,3.1900000000000004
0.6,0.2,0.45,2.5,2.5,3.6925
0.6,0.2,0.45,3.0,2.8,4.195
0.6,0.2,0.45,3.5,3.1,4.6975
0.6,0.2,0.45,4.0,3.4,5.2
0.6,0.2,0.45,4.5,3.6999999999999997,5.7025
0.6,0.2,0.45,5.0,4.0,6.205
0.6,0.2,0.5,0.5,1.3,1.705
0.6,0.2,0.5,1.0,1.6,2.23
0.6,0.2,0.5,1.5,1.9,2.755
0.6,0.2,0.5,2.0,2.2,3.2800000000000002
0.6,0.2,0.5,2.5,2.5,3.805
0.6,0.2,0.5,3.0,2.8,4.33
0.6,0.2,0.5,3.5,3.1,4.855
0.6,0.2,0.5,4.0,3.4,5.38
0.6,0.2,0.5,4.5,3.6999999999999997,5.904999999999999
0.6,0.2,0.5,5.0,4.0,6.43
0.6,0.3,0.0,0.5,1.3,1.57
0.6,0.3,0.0,1.0,1.6,1.87
0.6,0.3,0.0,1.5,1.9,2.17
0.6,0.3,0.0,2.0,2.2,2.47
0.6,0.3,0.0,2.5,2.5,2.77
0.6,0.3,0.0,3.0,2.8,3.07
0.6,0.3,0.0,3.5,3.1,3.37
0.6,0.3,0.0,4.0,3.4,3.67
0.6,0.3,0.0,4.5,3.6999999999999997,3.9699999999999998
0.6,0.3,0.0,5.0,4.0,4.27
0.6,0.3,0.05,0.5,1.3,1.5925
0.6,0.3,0.05,1.0,1.6,1.915
0.6,0.3,0.05,1.5,1.9,2.2375
0.6,0.3,0.05,2.0,2.2,2.56
0.6,0.3,0.05,2.5,2.5,2.8825
0.6,0.3,0.05,3.0,2.8,3.205
0.6,0.3,0.05,3.5,3.1,3.5275000000000003
0.6,0.3,0.05,4.0,3.4,3.85
0.6,0.3,0.05,4.5,3.6999999999999997,4.172499999999999
0.6,0.3,0.05,5.0,4.0,4.494999999999999
0.6,0.3,0.1,0.5,1.3,1.615
0.6,0.3,0.1,1.0,1.6,1.9600000000000002
0.6,0.3,0.1,1.5,1.9,2.305
0.6,0.3,0.1,2.0,2.2,2.6500000000000004
0.6,0.3,0.1,2.5,2.5,2.995
0.6,0.3,0.1,3.0,2.8,3.34
0.6,0.3,0.1,3.5,3.1,3.685
0.6,0.3,0.1,4.0,3.4,4.03
0.6,0.3,0.1,4.5,3.6999999999999997,4.375
0.6,0.3,0.1,5.0,4.0,4.72
0.6,0.3,0.15,0.5,1.3,1.6375000000000002
0.6,0.3,0.15,1.0,1.6,2.005
0.6,0.3,0.15,1.5,1.9,2.3725
0.6,0.3,0.15,2.0,2.2,2.74
0.6,0.3,0.15,2.5,2.5,3.1075
0.6,0.3,0.15,3.0,2.8,3.4749999999999996
0.6,0.3,0.15,3.5,3.1,3.8425000000000002
0.6,0.3,0.15,4.0,3.4,4.21
0.6,0.3,0.15,4.5,3.6999999999999997,4.5775
0.6,0.3,0.15,5.0,4.0,4.944999999999999
0.6,0.3,0.2,0.5,1.3,1.6600000000000001
0.6,0.3,0.2,1.0,1.6,2.0500000000000003
0.6,0.3,0.2,1.5,1.9,2.44
0.6,0.3,0.2,2.0,2.2,2.83
0.6,0.3,0.2,2.5,2.5,3.22
0.6,0.3,0.2,3.0,2.8,3.61
0.6,0.3,0.2,3.5,3.1,4.0
0.6,0.3,0.2,4.0,3.4,4.39
0.6,0.3,0.2,4.5,3.6999999999999997,4.779999999999999
0.6,0.3,0.2,5.0,4.0,5.17
0.6,0.3,0.25,0.5,1.3,1.6825
0.6,0.3,0.25,1.0,1.6,2.095
0.6,0.3,0.25,1.5,1.9,2.5075
0.6,0.3,0.25,2.0,2.2,2.9200000000000004
0.6,0.3,0.25,2.5,2.5,3.3325
0.6,0.3,0.25,3.0,2.8,3.745
0.6,0.3,0.25,3.5,3.1,4.1575
0.6,0.3,0.25,4.0,3.4,4.57
0.6,0.3,0.25,4.5,3.6999999999999997,4.9825
0.6,0.3,0.25,5.0,4.0,5.395
0.6,0.3,0.3,0.5,1.3,1.705
0.6,0.3,0.3,1.0,1.6,2.14
0.6,0.3,0.3,1.5,1.9,2.5749999999999997
0.6,0.3,0.3,2.0,2.2,3.0100000000000002
0.6,0.3,0.3,2.5,2.5,3.4450000000000003
0.6,0.3,0.3,3.0,2.8,3.88
0.6,0.3,0.3,3.5,3.1,4.315
0.6,0.3,0.3,4.0,3.4,4.75
0.6,0.3,0.3,4.5,3.6999999999999997,5.185
0.6,0.3,0.3,5.0,4.0,5.619999999999999
0.6,0.3,0.35,0.5,1.3,1.7275
0.6,0.3,0.35,1.0,1.6,2.185
0.6,0.3,0.35,1.5,1.9,2.6425
0.6,0.3,0.35,2.0,2.2,3.1
0.6,0.3,0.35,2.5,2.5,3.5575
0.6,0.3,0.35,3.0,2.8,4.015
0.6,0.3,0.35,3.5,3.1,4.4725
0.6,0.3,0.35,4.0,3.4,4.93
0.6,0.3,0.35,4.5,3.6999999999999997,5.387499999999999
0.6,0.3,0.35,5.0,4.0,5.845
0.6,0.3,0.4,0.5,1.3,1.75
0.6,0.3,0.4,1.0,1.6,2.23
0.6,0.3,0.4,1.5,1.9,2.71
0.6,0.3,0.4,2.0,2.2,3.1900000000000004
0.6,0.3,0.4,2.5,2.5,3.67
0.6,0.3,0.4,3.0,2.8,4.15
0.6,0.3,0.4,3.5,3.1,4.630000000000001
0.6,0.3,0.4,4.0,3.4,5.11
0.6,0.3,0.4,4.5,3.6999999999999997,5.59
0.6,0.3,0.4,5.0,4.0,6.069999999999999
0.6,0.3,0.45,0.5,1.3,1.7725
0.6,0.3,0.45,1.0,1.6,2.2750000000000004
0.6,0.3,0.45,1.5,1.9,2.7775
0.6,0.3,0.45,2.0,2.2,3.2800000000000002
0.6,0.3,0.45,2.5,2.5,3.7824999999999998
0.6,0.3,0.45,3.0,2.8,4.285
0.6,0.3,0.45,3.5,3.1,4.7875
0.6,0.3,0.45,4.0,3.4,5.29
0.6,0.3,0.45,4.5,3.6999999999999997,5.7924999999999995
0.6,0.3,0.45,5.0,4.0,6.295
0.6,0.3,0.5,0.5,1.3,1.7950000000000002
0.6,0.3,0.5,1.0,1.6,2.3200000000000003
0.6,0.3,0.5,1.5,1.9,2.8449999999999998
0.6,0.3,0.5,2.0,2.2,3.37
0.6,0.3,0.5,2.5,2.5,3.895
0.6,0.3,0.5,3.0,2.8,4.42
0.6,0.3,0.5,3.5,3.1,4.945
0.6,0.3,0.5,4.0,3.4,5.47
0.6,0.3,0.5,4.5,3.6999999999999997,5.994999999999999
0.6,0.3,0.5,5.0,4.0,6.52
0.6,0.4,0.0,0.5,1.3,1.6600000000000001
0.6,0.4,0.0,1.0,1.6,1.9600000000000002
0.6,0.4,0.0,1.5,1.9,2.26
0.6,0.4,0.0,2.0,2.2,2.56
0.6,0.4,0.0,2.5,2.5,2.86
0.6,0.4,0.0,3.0,2.8,3.1599999999999997
0.6,0.4,0.0,3.5,3.1,3.46
0.6,0.4,0.0,4.0,3.4,3.76
0.6,0.4,0.0,4.5,3.6999999999999997,4.06
0.6,0.4,0.0,5.0,4.0,4.36
0.6,0.4,0.05,0.5,1.3,1.6825
0.6,0.4,0.05,1.0,1.6,2.0050000000000003
0.6,0.4,0.05,1.5,1.9,2.3274999999999997
0.6,0.4,0.05,2.0,2.2,2.65
0.6,0.4,0.05,2.5,2.5,2.9724999999999997
0.6,0.4,0.05,3.0,2.8,3.295
0.6,0.4,0.05,3.5,3.1,3.6175
0.6,0.4,0.05,4.0,3.4,3.94
0.6,0.4,0.05,4.5,3.6999999999999997,4.262499999999999
0.6,0.4,0.05,5.0,4.0,4.585
0.6,0.4,0.1,0.5,1.3,1.705
0.6,0.4,0.1,1.0,1.6,2.0500000000000003
0.6,0.4,0.1,1.5,1.9,2.395
0.6,0.4,0.1,2.0,2.2,2.74
0.6,0.4,0.1,2.5,2.5,3.085
0.6,0.4,0.1,3.0,2.8,3.4299999999999997
0.6,0.4,0.1,3.5,3.1,3.775
0.6,0.4,0.1,4.0,3.4,4.12
0.6,0.4,0.1,4.5,3.6999999999999997,4.465
0.6,0.4,0.1,5.0,4.0,4.8100000000000005
0.6,0.4,0.15,0.5,1.3,1.7275
0.6,0.4,0.15,1.0,1.6,2.095
0.6,0.4,0.15,1.5,1.9,2.4625
0.6,0.4,0.15,2.0,2.2,2.83
0.6,0.4,0.15,2.5,2.5,3.1975
0.6,0.4,0.15,3.0,2.8,3.5649999999999995
0.6,0.4,0.15,3.5,3.1,3.9325
0.6,0.4,0.15,4.0,3.4,4.3
0.6,0.4,0.15,4.5,3.6999999999999997,4.6674999999999995
0.6,0.4,0.15,5.0,4.0,5.035
0.6,0.4,0.2,0.5,1.3,1.7500000000000002
0.6,0.4,0.2,1.0,1.6,2.14
0.6,0.4,0.2,1.5,1.9,2.53
0.6,0.4,0.2,2.0,2.2,2.92
0.6,0.4,0.2,2.5,2.5,3.31
0.6,0.4,0.2,3.0,2.8,3.6999999999999997
0.6,0.4,0.2,3.5,3.1,4.09
0.6,0.4,0.2,4.0,3.4,4.4799999999999995
0.6,0.4,0.2,4.5,3.6999999999999997,4.869999999999999
0.6,0.4,0.2,5.0,4.0,5.260000000000001
0.6,0.4,0.25,0.5,1.3,1.7725000000000002
0.6,0.4,0.25,1.0,1.6,2.185
0.6,0.4,0.25,1.5,1.9,2.5974999999999997
0.6,0.4,0.25,2.0,2.2,3.0100000000000002
0.6,0.4,0.25,2.5,2.5,3.4225
0.6,0.4,0.25,3.0,2.8,3.835
0.6,0.4,0.25,3.5,3.1,4.2475
0.6,0.4,0.25,4.0,3.4,4.66
0.6,0.4,0.25,4.5,3.6999999999999997,5.0725
0.6,0.4,0.25,5.0,4.0,5.485
0.6,0.4,0.3,0.5,1.3,1.7950000000000002
